domain,n_agents,topology_family,condition,prompt_id,variation_type,answer_entropy,flip_rate,self_consistency,total_tokens,total_cost
babyvision,6,hierarchy,team,74,paraphrase,0.6978,0.226,0.8158,5260,0.01578
babyvision,8,chain,team,74,paraphrase,0.7197,0.2121,0.78,5826,0.017478
babyvision,8,star,team,74,paraphrase,0.6735,0.1795,0.6826,6779,0.020337
babyvision,8,full,team,74,paraphrase,0.6864,0.1546,0.8431,5340,0.01602
babyvision,8,hierarchy,team,74,paraphrase,0.477,0.195,0.7265,5973,0.017919
babyvision,1,none,single_llm,75,seed,1.2701,0.3333,0.5099,822,0.002466
babyvision,4,none,ensemble,75,seed,0.8699,0.2547,0.6113,2814,0.008442
babyvision,6,none,ensemble,75,seed,0.9598,0.3227,0.7539,4959,0.014877
babyvision,8,none,ensemble,75,seed,0.723,0.204,0.7934,4939,0.014817
babyvision,4,chain,team,75,seed,0.7437,0.2569,0.6831,3335,0.010005
babyvision,4,star,team,75,seed,0.7677,0.1393,0.7743,3002,0.009006
babyvision,4,full,team,75,seed,0.7416,0.2043,0.7999,3223,0.009669
babyvision,4,hierarchy,team,75,seed,0.7789,0.1605,0.7585,2945,0.008835
babyvision,6,chain,team,75,seed,0.7247,0.2096,0.7886,5622,0.016866
babyvision,6,star,team,75,seed,0.5386,0.1303,0.7669,4030,0.01209
babyvision,6,full,team,75,seed,0.3892,0.1571,0.7249,4284,0.012852
babyvision,6,hierarchy,team,75,seed,0.5814,0.1458,0.8189,4829,0.014487
babyvision,8,chain,team,75,seed,0.4668,0.1997,0.8014,5496,0.016488
babyvision,8,star,team,75,seed,0.5219,0.1022,0.7579,7596,0.022788
babyvision,8,full,team,75,seed,0.4791,0.1021,0.8092,6959,0.020877
babyvision,8,hierarchy,team,75,seed,0.4465,0.1196,0.8178,5429,0.016287
babyvision,1,none,single_llm,75,paraphrase,1.4786,0.3287,0.4778,672,0.002016
babyvision,4,none,ensemble,75,paraphrase,0.9032,0.3849,0.6727,3568,0.010704
babyvision,6,none,ensemble,75,paraphrase,0.7743,0.2447,0.6704,5143,0.015429
babyvision,8,none,ensemble,75,paraphrase,0.7841,0.2494,0.6221,7461,0.022383
babyvision,4,chain,team,75,paraphrase,0.8125,0.2888,0.7042,3553,0.010659
babyvision,4,star,team,75,paraphrase,0.7148,0.3042,0.6661,3573,0.010719
babyvision,4,full,team,75,paraphrase,0.6085,0.2333,0.8213,3423,0.010269
babyvision,4,hierarchy,team,75,paraphrase,0.8721,0.2256,0.6833,3630,0.01089
babyvision,6,chain,team,75,paraphrase,0.7488,0.2779,0.7183,4664,0.013992
babyvision,6,star,team,75,paraphrase,0.7283,0.2226,0.7361,4121,0.012363
babyvision,6,full,team,75,paraphrase,0.717,0.2098,0.7243,5366,0.016098
babyvision,6,hierarchy,team,75,paraphrase,0.696,0.2328,0.7788,5120,0.01536
babyvision,8,chain,team,75,paraphrase,0.656,0.2133,0.8242,5930,0.01779
babyvision,8,star,team,75,paraphrase,0.6513,0.1875,0.7777,7189,0.021567
babyvision,8,full,team,75,paraphrase,0.5155,0.1949,0.7783,5989,0.017967
babyvision,8,hierarchy,team,75,paraphrase,0.7225,0.2293,0.7233,7106,0.021318
babyvision,1,none,single_llm,76,seed,1.1253,0.3633,0.505,860,0.00258
babyvision,4,none,ensemble,76,seed,0.8924,0.2979,0.6857,3079,0.009237
babyvision,6,none,ensemble,76,seed,1.0877,0.2,0.6055,5210,0.01563
babyvision,8,none,ensemble,76,seed,0.5421,0.2929,0.7361,5486,0.016458
babyvision,4,chain,team,76,seed,0.6852,0.1621,0.7591,2775,0.008325
babyvision,4,star,team,76,seed,0.7802,0.1853,0.7462,3362,0.010086
babyvision,4,full,team,76,seed,0.7624,0.2233,0.7483,3190,0.00957
babyvision,4,hierarchy,team,76,seed,0.6865,0.214,0.7211,3064,0.009192
babyvision,6,chain,team,76,seed,0.5797,0.194,0.7548,5043,0.015129
babyvision,6,star,team,76,seed,0.5609,0.1291,0.7942,4359,0.013077
babyvision,6,full,team,76,seed,0.5985,0.1208,0.8049,4905,0.014715
babyvision,6,hierarchy,team,76,seed,0.7517,0.1775,0.7783,4467,0.013401
babyvision,8,chain,team,76,seed,0.6269,0.15,0.6887,6275,0.018825
babyvision,8,star,team,76,seed,0.5158,0.0981,0.7891,6354,0.019062
babyvision,8,full,team,76,seed,0.4611,0.1602,0.7394,7701,0.023103
babyvision,8,hierarchy,team,76,seed,0.5134,0.164,0.7914,5295,0.015885
babyvision,1,none,single_llm,76,paraphrase,1.1715,0.3935,0.5646,689,0.002067
babyvision,4,none,ensemble,76,paraphrase,0.9273,0.3282,0.6384,3341,0.010023
babyvision,6,none,ensemble,76,paraphrase,0.8301,0.2174,0.6823,5487,0.016461
babyvision,8,none,ensemble,76,paraphrase,0.8386,0.2211,0.6642,6652,0.019956
babyvision,4,chain,team,76,paraphrase,0.8367,0.3438,0.7462,3258,0.009774
babyvision,4,star,team,76,paraphrase,0.6146,0.2298,0.7026,2961,0.008883
babyvision,4,full,team,76,paraphrase,0.7991,0.246,0.6563,3457,0.010371
babyvision,4,hierarchy,team,76,paraphrase,0.8316,0.2818,0.7572,2954,0.008862
babyvision,6,chain,team,76,paraphrase,0.8275,0.2366,0.7903,4370,0.01311
babyvision,6,star,team,76,paraphrase,0.7954,0.1761,0.8721,4343,0.013029
babyvision,6,full,team,76,paraphrase,0.7273,0.1777,0.7904,4780,0.01434
babyvision,6,hierarchy,team,76,paraphrase,0.5625,0.1104,0.86,4835,0.014505
babyvision,8,chain,team,76,paraphrase,0.3323,0.2329,0.7595,5942,0.017826
babyvision,8,star,team,76,paraphrase,0.5058,0.19,0.8151,6463,0.019389
babyvision,8,full,team,76,paraphrase,0.693,0.2161,0.7536,5394,0.016182
babyvision,8,hierarchy,team,76,paraphrase,0.574,0.2219,0.748,6806,0.020418
babyvision,1,none,single_llm,77,seed,1.3795,0.3969,0.5157,841,0.002523
babyvision,4,none,ensemble,77,seed,1.2183,0.1855,0.6792,3786,0.011358
babyvision,6,none,ensemble,77,seed,0.7272,0.2873,0.7581,4091,0.012273
babyvision,8,none,ensemble,77,seed,0.8855,0.2048,0.7264,6192,0.018576
babyvision,4,chain,team,77,seed,0.9113,0.223,0.7168,3057,0.009171
babyvision,4,star,team,77,seed,0.6959,0.1543,0.7464,3237,0.009711
babyvision,4,full,team,77,seed,0.7404,0.2257,0.792,3048,0.009144
babyvision,4,hierarchy,team,77,seed,0.6489,0.2193,0.7541,3173,0.009519
babyvision,6,chain,team,77,seed,0.6478,0.203,0.7681,4718,0.014154
babyvision,6,star,team,77,seed,0.4915,0.1277,0.827,4596,0.013788
babyvision,6,full,team,77,seed,0.407,0.1786,0.7475,4816,0.014448
babyvision,6,hierarchy,team,77,seed,0.6407,0.1624,0.6507,4987,0.014961
babyvision,8,chain,team,77,seed,0.6793,0.1923,0.6588,7761,0.023283
babyvision,8,star,team,77,seed,0.3641,0.0877,0.8341,6689,0.020067
babyvision,8,full,team,77,seed,0.4747,0.0881,0.8715,6374,0.019122
babyvision,8,hierarchy,team,77,seed,0.3601,0.1901,0.796,7113,0.021339
babyvision,1,none,single_llm,77,paraphrase,1.4159,0.5685,0.4733,801,0.002403
babyvision,4,none,ensemble,77,paraphrase,1.1164,0.3048,0.6582,2256,0.006768
babyvision,6,none,ensemble,77,paraphrase,0.9394,0.2921,0.6416,4379,0.013137
babyvision,8,none,ensemble,77,paraphrase,0.9887,0.2531,0.702,6376,0.019128
babyvision,4,chain,team,77,paraphrase,0.91,0.3447,0.7098,3469,0.010407
babyvision,4,star,team,77,paraphrase,0.8245,0.2373,0.7229,3109,0.009327
babyvision,4,full,team,77,paraphrase,0.8368,0.2418,0.7003,3128,0.009384
babyvision,4,hierarchy,team,77,paraphrase,0.6774,0.2601,0.7201,3778,0.011334
babyvision,6,chain,team,77,paraphrase,0.8364,0.2009,0.7247,4905,0.014715
babyvision,6,star,team,77,paraphrase,0.6286,0.2056,0.7269,5698,0.017094
babyvision,6,full,team,77,paraphrase,0.58,0.2059,0.6282,5195,0.015585
babyvision,6,hierarchy,team,77,paraphrase,0.79,0.1802,0.709,5016,0.015048
babyvision,8,chain,team,77,paraphrase,0.6286,0.2395,0.7106,7592,0.022776
babyvision,8,star,team,77,paraphrase,0.5097,0.2985,0.8171,6932,0.020796
babyvision,8,full,team,77,paraphrase,0.4426,0.2072,0.7952,5043,0.015129
babyvision,8,hierarchy,team,77,paraphrase,0.4562,0.2151,0.7383,6069,0.018207
babyvision,1,none,single_llm,78,seed,1.4118,0.312,0.5031,748,0.002244
babyvision,4,none,ensemble,78,seed,1.0112,0.174,0.6201,2648,0.007944
babyvision,6,none,ensemble,78,seed,0.8306,0.2734,0.7345,4450,0.01335
babyvision,8,none,ensemble,78,seed,0.864,0.2091,0.8117,6316,0.018948
babyvision,4,chain,team,78,seed,0.4827,0.2633,0.717,3112,0.009336
babyvision,4,star,team,78,seed,0.7636,0.1405,0.7737,3371,0.010113
babyvision,4,full,team,78,seed,0.7364,0.1535,0.8296,2880,0.00864
babyvision,4,hierarchy,team,78,seed,0.6874,0.2021,0.7748,3096,0.009288
babyvision,6,chain,team,78,seed,0.7445,0.1941,0.7584,4924,0.014772
babyvision,6,star,team,78,seed,0.6449,0.1619,0.6941,5322,0.015966
babyvision,6,full,team,78,seed,0.5536,0.1596,0.7743,3923,0.011769
babyvision,6,hierarchy,team,78,seed,0.3637,0.1245,0.8005,5422,0.016266
babyvision,8,chain,team,78,seed,0.5769,0.1187,0.7258,7270,0.02181
babyvision,8,star,team,78,seed,0.3656,0.2149,0.8888,7766,0.023298
babyvision,8,full,team,78,seed,0.5047,0.0972,0.8228,6981,0.020943
babyvision,8,hierarchy,team,78,seed,0.4516,0.0968,0.7708,5905,0.017715
babyvision,1,none,single_llm,78,paraphrase,1.5161,0.388,0.5017,878,0.002634
babyvision,4,none,ensemble,78,paraphrase,1.1836,0.3304,0.6331,2874,0.008622
babyvision,6,none,ensemble,78,paraphrase,1.0709,0.3604,0.5378,5646,0.016938
babyvision,8,none,ensemble,78,paraphrase,0.7959,0.3081,0.6947,6361,0.019083
babyvision,4,chain,team,78,paraphrase,0.8393,0.2478,0.7262,3108,0.009324
babyvision,4,star,team,78,paraphrase,0.6791,0.2161,0.6654,3032,0.009096
babyvision,4,full,team,78,paraphrase,0.8285,0.2091,0.7888,3161,0.009483
babyvision,4,hierarchy,team,78,paraphrase,0.8011,0.2682,0.7898,2761,0.008283
babyvision,6,chain,team,78,paraphrase,0.8672,0.2806,0.7135,5367,0.016101
babyvision,6,star,team,78,paraphrase,0.6193,0.2237,0.7176,5263,0.015789
babyvision,6,full,team,78,paraphrase,0.5509,0.1902,0.7886,5303,0.015909
babyvision,6,hierarchy,team,78,paraphrase,0.5895,0.2524,0.6855,3767,0.011301
babyvision,8,chain,team,78,paraphrase,0.5519,0.2542,0.7244,6057,0.018171
babyvision,8,star,team,78,paraphrase,0.5822,0.1917,0.7861,5368,0.016104
babyvision,8,full,team,78,paraphrase,0.5364,0.1758,0.6967,5517,0.016551
babyvision,8,hierarchy,team,78,paraphrase,0.5602,0.2012,0.7456,6043,0.018129
babyvision,1,none,single_llm,79,seed,1.1604,0.3413,0.5559,899,0.002697
babyvision,4,none,ensemble,79,seed,0.6836,0.2912,0.6433,3368,0.010104
babyvision,6,none,ensemble,79,seed,1.0104,0.1995,0.7467,4198,0.012594
babyvision,8,none,ensemble,79,seed,0.8153,0.2062,0.7328,5767,0.017301
babyvision,4,chain,team,79,seed,0.8237,0.291,0.6914,3260,0.00978
babyvision,4,star,team,79,seed,0.8156,0.1856,0.838,3062,0.009186
babyvision,4,full,team,79,seed,0.6884,0.1378,0.7863,3200,0.0096
babyvision,4,hierarchy,team,79,seed,0.8136,0.1821,0.7259,3347,0.010041
babyvision,6,chain,team,79,seed,0.7613,0.2074,0.847,5066,0.015198
babyvision,6,star,team,79,seed,0.6235,0.1794,0.859,5394,0.016182
babyvision,6,full,team,79,seed,0.4331,0.1643,0.8079,4706,0.014118
babyvision,6,hierarchy,team,79,seed,0.4143,0.1006,0.7564,4096,0.012288
babyvision,8,chain,team,79,seed,0.5123,0.1894,0.736,6453,0.019359
babyvision,8,star,team,79,seed,0.3897,0.1428,0.8204,5489,0.016467
babyvision,8,full,team,79,seed,0.3915,0.0601,0.8305,6504,0.019512
babyvision,8,hierarchy,team,79,seed,0.5117,0.1357,0.8011,6619,0.019857
babyvision,1,none,single_llm,79,paraphrase,1.2557,0.3869,0.4909,784,0.002352
babyvision,4,none,ensemble,79,paraphrase,1.2773,0.3008,0.6274,3349,0.010047
babyvision,6,none,ensemble,79,paraphrase,1.1162,0.2567,0.7304,4729,0.014187
babyvision,8,none,ensemble,79,paraphrase,1.1802,0.2965,0.6163,6273,0.018819
babyvision,4,chain,team,79,paraphrase,0.9936,0.2908,0.697,3430,0.01029
babyvision,4,star,team,79,paraphrase,0.7755,0.2491,0.6828,3753,0.011259
babyvision,4,full,team,79,paraphrase,0.6577,0.2443,0.764,3195,0.009585
babyvision,4,hierarchy,team,79,paraphrase,0.7046,0.2275,0.7461,2950,0.00885
babyvision,6,chain,team,79,paraphrase,0.4944,0.2577,0.671,5102,0.015306
babyvision,6,star,team,79,paraphrase,0.6314,0.2022,0.7472,4253,0.012759
babyvision,6,full,team,79,paraphrase,0.539,0.1818,0.6974,5142,0.015426
babyvision,6,hierarchy,team,79,paraphrase,0.6409,0.1643,0.7067,4848,0.014544
babyvision,8,chain,team,79,paraphrase,0.5821,0.2368,0.7537,7937,0.023811
babyvision,8,star,team,79,paraphrase,0.6917,0.1254,0.737,6229,0.018687
babyvision,8,full,team,79,paraphrase,0.6042,0.1335,0.7384,5603,0.016809
babyvision,8,hierarchy,team,79,paraphrase,0.5364,0.1782,0.7293,5640,0.01692
babyvision,1,none,single_llm,80,seed,1.3973,0.3933,0.4336,802,0.002406
babyvision,4,none,ensemble,80,seed,0.7622,0.3271,0.7468,3182,0.009546
babyvision,6,none,ensemble,80,seed,0.7659,0.2041,0.6628,4748,0.014244
babyvision,8,none,ensemble,80,seed,0.9645,0.2661,0.7883,6509,0.019527
babyvision,4,chain,team,80,seed,0.6646,0.1967,0.743,2815,0.008445
babyvision,4,star,team,80,seed,0.7604,0.2297,0.7973,3361,0.010083
babyvision,4,full,team,80,seed,0.5134,0.2308,0.7016,3151,0.009453
babyvision,4,hierarchy,team,80,seed,0.8119,0.2218,0.6961,2848,0.008544
babyvision,6,chain,team,80,seed,0.6503,0.2027,0.6993,4988,0.014964
babyvision,6,star,team,80,seed,0.4201,0.1772,0.7404,4838,0.014514
babyvision,6,full,team,80,seed,0.5329,0.1787,0.8067,4512,0.013536
babyvision,6,hierarchy,team,80,seed,0.6276,0.2479,0.8116,4771,0.014313
babyvision,8,chain,team,80,seed,0.4633,0.1362,0.799,5833,0.017499
babyvision,8,star,team,80,seed,0.4969,0.1883,0.8025,5709,0.017127
babyvision,8,full,team,80,seed,0.6845,0.1813,0.8301,7216,0.021648
babyvision,8,hierarchy,team,80,seed,0.49,0.1698,0.7638,5532,0.016596
babyvision,1,none,single_llm,80,paraphrase,1.7188,0.3406,0.5158,822,0.002466
babyvision,4,none,ensemble,80,paraphrase,1.0919,0.3155,0.6052,3244,0.009732
babyvision,6,none,ensemble,80,paraphrase,1.0058,0.2972,0.6459,4165,0.012495
babyvision,8,none,ensemble,80,paraphrase,1.1216,0.3051,0.7025,6000,0.018
babyvision,4,chain,team,80,paraphrase,0.7596,0.3219,0.692,3398,0.010194
babyvision,4,star,team,80,paraphrase,0.6748,0.3194,0.7751,3174,0.009522
babyvision,4,full,team,80,paraphrase,0.8268,0.2671,0.6732,3736,0.011208
babyvision,4,hierarchy,team,80,paraphrase,0.8783,0.2393,0.6652,3515,0.010545
babyvision,6,chain,team,80,paraphrase,0.7227,0.2615,0.716,4318,0.012954
babyvision,6,star,team,80,paraphrase,0.7025,0.2043,0.7435,5940,0.01782
babyvision,6,full,team,80,paraphrase,0.7085,0.2293,0.8907,4984,0.014952
babyvision,6,hierarchy,team,80,paraphrase,0.6836,0.1951,0.712,3817,0.011451
babyvision,8,chain,team,80,paraphrase,0.7057,0.1702,0.7701,6372,0.019116
babyvision,8,star,team,80,paraphrase,0.5895,0.1891,0.8243,7174,0.021522
babyvision,8,full,team,80,paraphrase,0.5438,0.1349,0.8112,5776,0.017328
babyvision,8,hierarchy,team,80,paraphrase,0.4412,0.2208,0.8059,6140,0.01842
babyvision,1,none,single_llm,81,seed,1.3107,0.3401,0.5855,887,0.002661
babyvision,4,none,ensemble,81,seed,0.9185,0.2086,0.5626,3496,0.010488
babyvision,6,none,ensemble,81,seed,0.7318,0.2559,0.7366,4559,0.013677
babyvision,8,none,ensemble,81,seed,0.7801,0.2683,0.6815,5817,0.017451
babyvision,4,chain,team,81,seed,0.7566,0.2786,0.8205,3168,0.009504
babyvision,4,star,team,81,seed,0.6588,0.2401,0.6865,3279,0.009837
babyvision,4,full,team,81,seed,0.6956,0.2293,0.8498,2898,0.008694
babyvision,4,hierarchy,team,81,seed,0.7668,0.1847,0.7453,3397,0.010191
babyvision,6,chain,team,81,seed,0.5881,0.19,0.8025,5527,0.016581
babyvision,6,star,team,81,seed,0.6005,0.157,0.7293,5561,0.016683
babyvision,6,full,team,81,seed,0.5912,0.1377,0.7989,4973,0.014919
babyvision,6,hierarchy,team,81,seed,0.6688,0.1981,0.8552,4916,0.014748
babyvision,8,chain,team,81,seed,0.7221,0.2031,0.762,5332,0.015996
babyvision,8,star,team,81,seed,0.5052,0.1932,0.7562,6452,0.019356
babyvision,8,full,team,81,seed,0.4832,0.1485,0.7856,5843,0.017529
babyvision,8,hierarchy,team,81,seed,0.5737,0.1111,0.6932,7577,0.022731
babyvision,1,none,single_llm,81,paraphrase,1.4691,0.538,0.5562,854,0.002562
babyvision,4,none,ensemble,81,paraphrase,1.0743,0.3107,0.6407,3022,0.009066
babyvision,6,none,ensemble,81,paraphrase,0.8199,0.2807,0.7275,4208,0.012624
babyvision,8,none,ensemble,81,paraphrase,0.734,0.3079,0.6651,6710,0.02013
babyvision,4,chain,team,81,paraphrase,0.959,0.306,0.6684,3610,0.01083
babyvision,4,star,team,81,paraphrase,0.8842,0.2586,0.7289,3319,0.009957
babyvision,4,full,team,81,paraphrase,0.7488,0.1723,0.7775,3421,0.010263
babyvision,4,hierarchy,team,81,paraphrase,0.5999,0.2879,0.8078,2839,0.008517
babyvision,6,chain,team,81,paraphrase,0.6943,0.235,0.7976,5338,0.016014
babyvision,6,star,team,81,paraphrase,0.5638,0.2259,0.8598,4500,0.0135
babyvision,6,full,team,81,paraphrase,0.6205,0.2128,0.7241,5646,0.016938
babyvision,6,hierarchy,team,81,paraphrase,0.6243,0.1667,0.7084,5113,0.015339
babyvision,8,chain,team,81,paraphrase,0.5468,0.2329,0.7531,5626,0.016878
babyvision,8,star,team,81,paraphrase,0.5203,0.2048,0.7901,6055,0.018165
babyvision,8,full,team,81,paraphrase,0.5618,0.1595,0.8014,6732,0.020196
babyvision,8,hierarchy,team,81,paraphrase,0.5593,0.22,0.7244,6692,0.020076
babyvision,1,none,single_llm,82,seed,1.3207,0.5073,0.5115,788,0.002364
babyvision,4,none,ensemble,82,seed,0.8723,0.2084,0.6226,3412,0.010236
babyvision,6,none,ensemble,82,seed,0.9567,0.2521,0.6723,4563,0.013689
babyvision,8,none,ensemble,82,seed,0.69,0.1905,0.6523,7269,0.021807
babyvision,4,chain,team,82,seed,0.9637,0.1501,0.7545,3287,0.009861
babyvision,4,star,team,82,seed,0.7509,0.1738,0.8211,3331,0.009993
babyvision,4,full,team,82,seed,0.8034,0.148,0.7108,3339,0.010017
babyvision,4,hierarchy,team,82,seed,0.6537,0.2497,0.6537,3050,0.00915
babyvision,6,chain,team,82,seed,0.56,0.1689,0.7677,4990,0.01497
babyvision,6,star,team,82,seed,0.6356,0.1824,0.776,5812,0.017436
babyvision,6,full,team,82,seed,0.6803,0.1198,0.7878,4640,0.01392
babyvision,6,hierarchy,team,82,seed,0.6279,0.1234,0.7351,3759,0.011277
babyvision,8,chain,team,82,seed,0.5068,0.2034,0.7574,6338,0.019014
babyvision,8,star,team,82,seed,0.5245,0.0907,0.7963,6969,0.020907
babyvision,8,full,team,82,seed,0.4973,0.15,0.8682,6824,0.020472
babyvision,8,hierarchy,team,82,seed,0.4453,0.1271,0.8816,6601,0.019803
babyvision,1,none,single_llm,82,paraphrase,1.3571,0.3734,0.4886,857,0.002571
babyvision,4,none,ensemble,82,paraphrase,1.0318,0.294,0.5928,3581,0.010743
babyvision,6,none,ensemble,82,paraphrase,1.0283,0.324,0.6765,4232,0.012696
babyvision,8,none,ensemble,82,paraphrase,0.9127,0.3317,0.6743,7025,0.021075
babyvision,4,chain,team,82,paraphrase,0.9145,0.3206,0.7025,3483,0.010449
babyvision,4,star,team,82,paraphrase,0.6635,0.2588,0.7657,3294,0.009882
babyvision,4,full,team,82,paraphrase,0.8896,0.2312,0.7126,2675,0.008025
babyvision,4,hierarchy,team,82,paraphrase,0.8027,0.2882,0.7581,2752,0.008256
babyvision,6,chain,team,82,paraphrase,0.8191,0.2033,0.7086,4526,0.013578
babyvision,6,star,team,82,paraphrase,0.6933,0.216,0.7785,5685,0.017055
babyvision,6,full,team,82,paraphrase,0.6614,0.1692,0.7777,5733,0.017199
babyvision,6,hierarchy,team,82,paraphrase,0.7372,0.2601,0.6549,4985,0.014955
babyvision,8,chain,team,82,paraphrase,0.5999,0.1936,0.7239,6469,0.019407
babyvision,8,star,team,82,paraphrase,0.5142,0.1984,0.7463,6849,0.020547
babyvision,8,full,team,82,paraphrase,0.5694,0.1859,0.814,6755,0.020265
babyvision,8,hierarchy,team,82,paraphrase,0.5961,0.1174,0.7707,5816,0.017448
babyvision,1,none,single_llm,83,seed,1.2371,0.3873,0.6283,947,0.002841
babyvision,4,none,ensemble,83,seed,0.8395,0.1942,0.6695,3277,0.009831
babyvision,6,none,ensemble,83,seed,0.724,0.2364,0.7259,4209,0.012627
babyvision,8,none,ensemble,83,seed,0.6806,0.1861,0.7173,6844,0.020532
babyvision,4,chain,team,83,seed,0.7474,0.2297,0.8523,2893,0.008679
babyvision,4,star,team,83,seed,0.6647,0.2246,0.8194,3332,0.009996
babyvision,4,full,team,83,seed,0.8809,0.1902,0.6812,3231,0.009693
babyvision,4,hierarchy,team,83,seed,0.6929,0.2629,0.8082,2691,0.008073
babyvision,6,chain,team,83,seed,0.7566,0.2198,0.7384,4762,0.014286
babyvision,6,star,team,83,seed,0.7108,0.0734,0.8069,5324,0.015972
babyvision,6,full,team,83,seed,0.5327,0.1582,0.7998,4423,0.013269
babyvision,6,hierarchy,team,83,seed,0.5107,0.1907,0.7428,4068,0.012204
babyvision,8,chain,team,83,seed,0.5589,0.1403,0.705,6445,0.019335
babyvision,8,star,team,83,seed,0.5734,0.1316,0.7417,6708,0.020124
babyvision,8,full,team,83,seed,0.5702,0.1994,0.8771,5756,0.017268
babyvision,8,hierarchy,team,83,seed,0.6025,0.1511,0.7274,6581,0.019743
babyvision,1,none,single_llm,83,paraphrase,1.6178,0.4968,0.4241,801,0.002403
babyvision,4,none,ensemble,83,paraphrase,1.089,0.2335,0.5083,3249,0.009747
babyvision,6,none,ensemble,83,paraphrase,0.9683,0.2053,0.6733,5321,0.015963
babyvision,8,none,ensemble,83,paraphrase,0.8538,0.2813,0.7243,6680,0.02004
babyvision,4,chain,team,83,paraphrase,0.6931,0.2513,0.6802,2924,0.008772
babyvision,4,star,team,83,paraphrase,0.9567,0.2829,0.6745,3131,0.009393
babyvision,4,full,team,83,paraphrase,0.893,0.2117,0.7826,3642,0.010926
babyvision,4,hierarchy,team,83,paraphrase,0.9516,0.2747,0.7826,3032,0.009096
babyvision,6,chain,team,83,paraphrase,0.9502,0.2519,0.772,4626,0.013878
babyvision,6,star,team,83,paraphrase,0.7015,0.234,0.6982,4339,0.013017
babyvision,6,full,team,83,paraphrase,0.6011,0.2365,0.6631,4625,0.013875
babyvision,6,hierarchy,team,83,paraphrase,0.8026,0.173,0.7973,4258,0.012774
babyvision,8,chain,team,83,paraphrase,0.535,0.2149,0.8187,5990,0.01797
babyvision,8,star,team,83,paraphrase,0.4034,0.1348,0.8016,5532,0.016596
babyvision,8,full,team,83,paraphrase,0.6655,0.1736,0.7634,6590,0.01977
babyvision,8,hierarchy,team,83,paraphrase,0.5166,0.2063,0.6853,7263,0.021789
babyvision,1,none,single_llm,84,seed,1.0959,0.3913,0.4626,757,0.002271
babyvision,4,none,ensemble,84,seed,0.9051,0.4091,0.6491,2937,0.008811
babyvision,6,none,ensemble,84,seed,0.8148,0.162,0.6802,5688,0.017064
babyvision,8,none,ensemble,84,seed,0.8403,0.2635,0.6754,6269,0.018807
babyvision,4,chain,team,84,seed,0.8004,0.1985,0.76,3396,0.010188
babyvision,4,star,team,84,seed,0.7843,0.1915,0.8245,3117,0.009351
babyvision,4,full,team,84,seed,0.6651,0.2352,0.7247,2655,0.007965
babyvision,4,hierarchy,team,84,seed,0.6632,0.223,0.8242,2988,0.008964
babyvision,6,chain,team,84,seed,0.8031,0.1833,0.7488,4392,0.013176
babyvision,6,star,team,84,seed,0.7667,0.1462,0.718,5979,0.017937
